#OTU ID	RD1	RD10	RD11	RD12	RD13	RD14	RD15	RD2	RD3	RD4	RD5	RD6	RD7	RD8	RD9	SD1	SD10	SD11	SD12	SD13	SD14	SD15	SD16	SD17	SD18	SD19	SD2	SD20	SD21	SD22	SD23	SD24	SD25	SD3	SD4	SD5	SD6	SD7	SD8	SD9	ST1	ST10	ST11	ST12	ST13	ST14	ST15	ST16	ST17	ST18	ST19	ST2	ST20	ST21	ST3	ST4	ST5	ST6	ST7	ST8	ST9
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Allisonella;s__histaminiformans	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;s__	0.000478927	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0.002873563	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Centipeda;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__	0.001915709	0	0.009578544	0	0	0.001915709	0	0.010536398	0	0.01197318	0	0	0.013409962	0	0	0	0	0	0	0.000478927	0	0	0.000957854	0.002394636	0	0	0	0.002873563	0	0	0.001436782	0.000957854	0.000478927	0	0.001915709	0.002394636	0.001436782	0	0	0	0	0	0	0	0	0	0.000957854	0	0.009578544	0	0	0.001436782	0	0	0.000478927	0	0	0.000478927	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__micraerophilus	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__pneumosintes	0.000478927	0	0	0.005268199	0	0.004789272	0	0.003831418	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007662835	0	0.002394636	0	0	0	0	0.00335249	0.004310345	0	0	0	0.002873563	0	0	0	0	0.000478927	0.001436782	0	0	0	0	0	0	0	0.001436782	0	0.000478927	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__	0.004310345	0.002394636	0.018678161	0	0.022509579	0	0	0.007662835	0	0.011015326	0	0	0.024904215	0	0.017241379	0	0	0.005747126	0	0.002873563	0.004310345	0	0.007662835	0.005747126	0.000478927	0	0	0	0.002394636	0	0.002394636	0	0.000478927	0	0.007183908	0.003831418	0	0	0.001915709	0	0.00862069	0	0	0	0	0	0	0	0.02059387	0.000478927	0.019157088	0	0	0.034482759	0.000957854	0.002873563	0.001436782	0.000957854	0.005747126	0.001436782	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__micronuciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Negativicoccus;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;s__	0	0.003831418	0.004310345	0.000478927	0	0.006226054	0	0.000957854	0	0.000478927	0	0	0.008141762	0	0.002394636	0	0	0.014367816	0	0.000478927	0.002873563	0.001436782	0.003831418	0.001436782	0.000478927	0	0	0.000957854	0.000957854	0	0.009099617	0	0.002394636	0.005268199	0	0	0.007183908	0	0	0.004789272	0.000957854	0	0	0.001915709	0	0	0.000478927	0	0.003831418	0.000957854	0.000957854	0.000957854	0	0.001915709	0.019157088	0.001915709	0.001915709	0.002394636	0	0.003831418	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;s__ruminantium	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0.001915709	0	0	0.000478927	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;s__sputigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	0.118295019	0.063218391	0.041666667	0.04789272	0.193007663	0.080938697	0	0.085727969	0.20545977	0.099616858	0.227490421	0.230363985	0.053639847	0	0.101532567	0.078544061	0.016283525	0.035440613	0	0.051245211	0.113984674	0.031130268	0.091475096	0.127873563	0.138888889	0.187260536	0	0.026819923	0.034482759	0	0.047413793	0.003831418	0.009099617	0.00862069	0.216954023	0.070402299	0.024904215	0.040229885	0.082375479	0.019636015	0.093869732	0.111111111	0.029214559	0.026340996	0	0.033524904	0.060344828	0.000478927	0.077586207	0.166187739	0.238505747	0.023467433	0	0.212643678	0.004310345	0.060823755	0.034003831	0.024904215	0.055555556	0.02394636	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__atypica	0	0.000478927	0	0	0	0	0	0	0	0.005268199	0	0	0	0	0	0	0	0	0	0.002873563	0	0	0	0	0	0	0	0	0	0	0.00335249	0	0	0	0.000957854	0	0	0	0	0	0	0	0.005747126	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0.002394636	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__dispar	0.004789272	0	0.007183908	0	0.014367816	0	0	0.008141762	0	0	0	0	0	0	0.001436782	0	0	0.000478927	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0.022030651	0.00862069	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0.033045977	0	0	0.014367816	0	0.00335249	0.001436782	0.002394636	0.000957854	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__parvula	0.013888889	0.005747126	0	0.011015326	0	0	0	0.008141762	0	0.006704981	0.01532567	0	0.006704981	0	0.002394636	0	0	0	0	0.021072797	0.001436782	0	0.014846743	0.010536398	0.008141762	0	0	0.006704981	0.00335249	0	0.004789272	0.005747126	0	0	0.002873563	0	0.002394636	0	0.045498084	0	0.004310345	0	0	0.001436782	0	0.002873563	0.014846743	0	0.001436782	0.024904215	0	0.011494253	0	0	0.000478927	0.005747126	0.029214559	0	0	0.000478927	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	0.022988506	0.001436782	0.000957854	0.021072797	0.003831418	0.006704981	0	0.008141762	0	0.015804598	0	0	0.019636015	0	0.001436782	0	0	0.00335249	0	0.003831418	0.022509579	0	0.046455939	0.011015326	0.025383142	0	0	0.013409962	0	0.011494253	0.00335249	0	0	0	0.005747126	0.041187739	0.029214559	0	0.009099617	0	0.005747126	0.027298851	0	0.009578544	0	0.005268199	0.020114943	0	0.025383142	0.012452107	0.041187739	0.042145594	0.127394636	0	0.002873563	0.001915709	0.006226054	0	0.018199234	0.000478927	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__massiliense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__necrophorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__nucleatum	0.004310345	0.005268199	0.002873563	0.093869732	0.034482759	0.020114943	0	0.007662835	0	0.002394636	0	0	0.038793103	0	0.000957854	0	0	0.000478927	0	0.005268199	0.027298851	0	0.012452107	0.005747126	0.012931034	0	0.002873563	0.036877395	0.033045977	0.001915709	0.009578544	0.002394636	0.004789272	0	0.020114943	0.045498084	0.034003831	0	0.008141762	0	0.00335249	0	0	0.001915709	0	0.001436782	0.011494253	0	0.013409962	0.001436782	0.013409962	0.019636015	0	0	0.012452107	0	0.000478927	0.002394636	0	0.009578544	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__periodonticum	0.01532567	0.00335249	0	0.018199234	0.001436782	0.002394636	0.004310345	0.011494253	0	0.025862069	0.182471264	0	0.009578544	0	0	0	0	0	0	0.011494253	0.011494253	0.021551724	0.014846743	0.031130268	0.0598659	0	0	0.034482759	0.004310345	0	0.019636015	0.005268199	0	0.005747126	0	0.02059387	0.013888889	0	0	0	0.009578544	0.033524904	0	0.005747126	0.02059387	0	0.04789272	0	0.012931034	0.004789272	0.002394636	0.081896552	0	0	0.000957854	0.004789272	0.015804598	0.001915709	0.003831418	0.007183908	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__;s__	0	0	0	0	0	0	0	0.01532567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007183908	0	0.018678161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02059387	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.012452107	0.010536398	0.004789272	0.010057471	0.014367816	0.005268199	0.001436782	0.004310345	0	0.014846743	0.026340996	0	0.041187739	0	0.001436782	0	0.052203065	0.020114943	0.010057471	0.004789272	0.044061303	0.003831418	0.019636015	0.018199234	0.029693487	0	0.00862069	0.006704981	0.001436782	0	0.009099617	0.006226054	0.117337165	0.00862069	0.031130268	0.009578544	0.029214559	0.018678161	0.001915709	0.017720307	0.00335249	0.00862069	0.008141762	0.02059387	0	0.024904215	0.013888889	0	0.018199234	0.005268199	0.027777778	0.031130268	0	0.004789272	0.013409962	0.00862069	0.028256705	0.009099617	0.011494253	0.019636015	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__buccalis	0.000478927	0.002394636	0	0.001915709	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0.001915709	0.001436782	0	0	0	0	0.010057471	0	0	0.001436782	0	0	0	0.001436782	0	0	0	0	0.001436782	0	0.000478927	0	0	0	0	0.000957854	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__goodfellowii	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__hofstadii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002873563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__shahii	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011494253	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__trevisanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__wadei	0.000957854	0.000478927	0	0	0	0.000957854	0	0.000478927	0	0.000478927	0	0	0.001915709	0	0	0	0	0.003831418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957854	0.002873563	0	0	0	0	0	0	0	0	0	0.002873563	0	0.000957854	0	0	0.001436782	0	0	0	0	0.002394636	0.007183908	0	0	0.000478927	0	0.000478927	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__amnii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__	0	0	0	0.000478927	0	0	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__;f__;g__;s__	0	0	0	0	0	0	0.000957854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__;g__;s__	0.000957854	0	0	0	0	0	0	0.000478927	0	0.009099617	0	0	0.002873563	0	0	0	0.017241379	0	0	0	0	0	0.007662835	0	0	0	0	0	0	0.002394636	0.000957854	0	0	0	0	0	0.001915709	0	0	0	0	0.012452107	0	0.000478927	0	0	0.00335249	0	0.000478927	0	0	0.006226054	0.005268199	0	0	0	0	0	0	0.001436782	0
k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__	0.000478927	0.003831418	0	0.000478927	0.000957854	0.001436782	0	0	0	0.000957854	0	0	0.001436782	0	0.001915709	0	0.011015326	0	0	0.002394636	0.01532567	0.000478927	0.000957854	0.008141762	0	0	0	0	0.004310345	0	0.000957854	0	0.004789272	0	0.000478927	0	0.001915709	0	0	0	0	0	0	0	0	0	0.004789272	0	0.004789272	0.000478927	0	0.00335249	0	0	0.000478927	0	0.002394636	0	0	0	0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__;s__	0.011494253	0.00335249	0.001915709	0.002873563	0.009099617	0.000957854	0.001436782	0.006704981	0	0.016283525	0.001436782	0.009099617	0.016283525	0	0.009578544	0	0.034482759	0.002394636	0.005268199	0.00862069	0.022030651	0.036877395	0.005747126	0.012452107	0.007183908	0	0.011015326	0.001436782	0.000478927	0.000957854	0.014367816	0.005268199	0.076149425	0.070402299	0.006226054	0.002873563	0.009099617	0.057471264	0.003831418	0	0.005268199	0.010057471	0	0.006704981	0.00335249	0	0.006226054	0	0.014846743	0.000957854	0.013409962	0.003831418	0	0.009099617	0.024904215	0.00335249	0.001915709	0.004789272	0.00335249	0.015804598	0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__	0.001436782	0	0.002873563	0.000478927	0.002394636	0.000957854	0	0.001915709	0	0.001436782	0	0	0.007662835	0	0.000957854	0	0	0	0	0	0.005747126	0	0	0.001436782	0	0	0	0	0	0	0.001915709	0.000478927	0.009578544	0	0.002394636	0	0.000478927	0	0	0	0	0.000478927	0	0.000478927	0	0	0.001915709	0	0	0	0.000478927	0.000478927	0	0	0.000478927	0	0.000478927	0.001915709	0	0.004310345	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0	0.005268199	0	0	0	0	0	0	0	0	0	0	0.004789272	0	0	0	0	0.001436782	0	0.001915709	0	0	0.005747126	0.001436782	0	0	0	0	0	0	0.00335249	0.026819923	0.000478927	0	0	0	0	0	0	0	0.001915709	0	0	0	0.032088123	0.007662835	0.000478927	0	0.002394636	0	0.000957854	0.001915709	0	0	0	0	0	0	0.001436782	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__diminuta	0	0.004789272	0	0	0	0	0.000478927	0	0	0	0	0	0.007662835	0	0	0	0	0.005268199	0	0.000478927	0	0	0.005747126	0.002394636	0	0	0	0	0	0	0.001436782	0.028256705	0	0	0	0	0	0	0	0	0.002873563	0	0	0	0.029214559	0.006704981	0.001436782	0	0.001436782	0	0.000957854	0.002394636	0	0	0	0	0	0	0.001436782	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__	0	0.001436782	0	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0.001436782	0	0	0	0	0.001436782	0.000957854	0	0	0	0	0	0	0.000957854	0.01197318	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0.009578544	0.00335249	0.000478927	0	0.000478927	0	0	0.001436782	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.001436782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__	0	0.000478927	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Salinarimonas;s__	0	0.004789272	0	0	0	0	0.000478927	0	0	0	0	0	0.004310345	0	0	0	0	0.002873563	0	0.000957854	0	0	0.002394636	0.002873563	0	0	0	0	0	0	0.001915709	0.028735632	0	0	0	0	0	0	0	0	0.001436782	0	0	0	0.021551724	0.002394636	0.000478927	0	0.002394636	0	0.000957854	0.001436782	0	0	0	0	0	0	0.001915709	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001915709	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0.007662835	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0.000957854	0	0	0	0	0.000957854	0.000478927	0	0	0	0	0	0	0.001915709	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167624521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Phyllobacterium;s__loti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022509579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;s__	0	0.005747126	0	0.000957854	0	0.001436782	0	0.00335249	0.01197318	0.002394636	0.008141762	0	0.004310345	0	0	0	0	0.001915709	0	0.004310345	0	0	0.000957854	0	0.000478927	0	0	0.018678161	0	0	0.000478927	0.026819923	0	0	0.000957854	0	0.000957854	0	0.083812261	0.003831418	0	0	0	0	0	0.000957854	0.009099617	0	0.000478927	0	0	0.002873563	0	0	0	0.000478927	0.00335249	0	0.001436782	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__glaciistagni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__	0	0.001915709	0	0	0	0	0.000478927	0	0	0	0	0	0.002394636	0	0	0	0	0.006226054	0	0.000478927	0	0	0.001436782	0.000957854	0	0	0	0	0	0	0.003831418	0.022030651	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0.025383142	0.005747126	0.00335249	0	0.000478927	0	0.001436782	0.002873563	0	0	0	0	0	0	0.000478927	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;s__	0	0.003831418	0	0	0	0	0.000478927	0	0	0	0	0	0.004310345	0	0	0	0	0.004789272	0	0.002394636	0	0	0.002873563	0.000957854	0	0	0	0	0	0	0.002873563	0.02394636	0	0	0	0	0	0	0	0	0.002873563	0	0	0	0.017241379	0.004310345	0.000478927	0	0.000957854	0	0.000957854	0.000478927	0	0	0	0	0	0	0.000957854	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudochrobactrum;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__broomeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478927	0	0	0	0
